Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1050.000000	0.669801	0.617422	0.648483	0.623857	0.484313	0.608775	0.623857	0.628216	
1060.000000	0.651936	0.620066	0.646929	0.614819	0.488285	0.604407	0.620066	0.628216	
1070.000000	0.683301	0.612301	0.653708	0.619041	0.492539	0.612178	0.619041	0.628216	
1080.000000	0.696108	0.611364	0.647371	0.644974	0.481905	0.616345	0.644974	0.628216	
1090.000000	0.687113	0.633217	0.645727	0.627295	0.496729	0.618016	0.633217	0.628216	
1100.000000	0.710530	0.667917	0.669096	0.658856	0.485890	0.638458	0.667917	0.638458	
1110.000000	0.703417	0.648278	0.659543	0.663678	0.482824	0.631548	0.659543	0.638458	
1120.000000	0.722058	0.671353	0.667841	0.638395	0.473396	0.634609	0.667841	0.638458	
1130.000000	0.699913	0.652852	0.660486	0.657568	0.503023	0.634768	0.657568	0.638458	
1140.000000	0.703794	0.638166	0.675248	0.648005	0.479602	0.628963	0.648005	0.638458	
1150.000000	0.712692	0.656389	0.683225	0.659021	0.491224	0.640510	0.659021	0.640510	
1160.000000	0.707314	0.666534	0.682372	0.664609	0.498985	0.643963	0.666534	0.643963	
1170.000000	0.699386	0.662217	0.680059	0.662073	0.475570	0.635861	0.662217	0.643963	
1180.000000	0.702154	0.664882	0.659480	0.670963	0.476979	0.634891	0.664882	0.643963	
1190.000000	0.669009	0.611656	0.626992	0.640767	0.517427	0.613170	0.626992	0.643963	
1200.000000	0.658916	0.625435	0.637974	0.648101	0.520437	0.618173	0.637974	0.643963	
1210.000000	0.691213	0.653838	0.639081	0.632887	0.514101	0.626224	0.639081	0.643963	
1220.000000	0.694162	0.619729	0.635400	0.621090	0.496510	0.613378	0.621090	0.643963	
1230.000000	0.688447	0.570644	0.605687	0.631913	0.500781	0.599494	0.605687	0.643963	
1240.000000	0.654906	0.586200	0.605365	0.650325	0.502852	0.599929	0.605365	0.643963	
1250.000000	0.701129	0.595311	0.637368	0.628006	0.493542	0.611071	0.628006	0.643963	
1260.000000	0.644176	0.556396	0.607490	0.611270	0.531233	0.590113	0.607490	0.643963	
