Epoch	AUC-21	AUC-22	AUC-23	AUC-24	AUC-25	AUC-26	AUC-Avg	AUC-Mid	AUC-Best	
2170.000000	0.743463	0.640503	0.680615	0.714462	0.825346	0.681797	0.714364	0.698129	0.718881	
2180.000000	0.744212	0.633458	0.688194	0.725313	0.826038	0.679372	0.716098	0.706753	0.718881	
2190.000000	0.750174	0.632262	0.694410	0.721096	0.815457	0.679842	0.715540	0.707753	0.718881	
2200.000000	0.751902	0.637791	0.687796	0.725241	0.821566	0.678975	0.717212	0.706518	0.718881	
2210.000000	0.750377	0.647157	0.684776	0.722167	0.813639	0.675950	0.715678	0.703472	0.718881	
2220.000000	0.738959	0.638504	0.679129	0.718688	0.803285	0.673585	0.708692	0.698908	0.718881	
2230.000000	0.753771	0.650672	0.689209	0.721197	0.815935	0.672037	0.717137	0.705203	0.718881	
2240.000000	0.756112	0.653678	0.688002	0.712935	0.821924	0.679085	0.718623	0.700468	0.718881	
2250.000000	0.745471	0.646407	0.683831	0.703418	0.772360	0.681817	0.705551	0.693625	0.718881	
2260.000000	0.749775	0.636867	0.681262	0.688401	0.805883	0.667634	0.704971	0.684832	0.718881	
2270.000000	0.756345	0.643965	0.683685	0.708304	0.811538	0.677778	0.713602	0.695994	0.718881	
2280.000000	0.761784	0.646779	0.695644	0.713152	0.828699	0.681356	0.721236	0.704398	0.721236	
2290.000000	0.747199	0.647157	0.688458	0.713108	0.820175	0.681764	0.716310	0.700783	0.721236	
2300.000000	0.731009	0.630824	0.686322	0.721422	0.817986	0.677141	0.710784	0.703872	0.721236	
2310.000000	0.742038	0.649730	0.695446	0.727563	0.824258	0.681338	0.720062	0.711505	0.721236	
2320.000000	0.746363	0.637419	0.688439	0.722999	0.818691	0.676067	0.714996	0.705719	0.721236	
2330.000000	0.745407	0.651385	0.689278	0.715923	0.822591	0.677791	0.717063	0.702601	0.721236	
2340.000000	0.750146	0.643401	0.695531	0.723127	0.792402	0.677690	0.713716	0.709329	0.721236	
2350.000000	0.752136	0.642837	0.698060	0.715539	0.823673	0.674385	0.717772	0.706800	0.721236	
2360.000000	0.746301	0.638987	0.692573	0.720964	0.826359	0.683640	0.718137	0.706769	0.721236	
2370.000000	0.746482	0.635885	0.693691	0.727746	0.811551	0.679844	0.715866	0.710718	0.721236	
2380.000000	0.744686	0.642849	0.686486	0.723136	0.823069	0.689672	0.718316	0.706404	0.721236	
2390.000000	0.744186	0.652718	0.683714	0.717247	0.825850	0.668296	0.715335	0.700480	0.721236	
2400.000000	0.753385	0.654624	0.694681	0.724954	0.815149	0.666431	0.718204	0.709818	0.721236	
2410.000000	0.744029	0.642663	0.677843	0.725094	0.793849	0.677888	0.710228	0.701491	0.721236	
2420.000000	0.749557	0.647486	0.667421	0.720207	0.813413	0.680605	0.713115	0.700406	0.721236	
2430.000000	0.745451	0.640345	0.690600	0.722606	0.822755	0.677590	0.716558	0.706603	0.721236	
2440.000000	0.724788	0.614304	0.677586	0.717848	0.813136	0.670377	0.703007	0.697717	0.721236	
2450.000000	0.740175	0.650455	0.675349	0.711314	0.814526	0.680494	0.712052	0.695904	0.721236	
2460.000000	0.740960	0.648546	0.677623	0.690000	0.779632	0.675209	0.701995	0.683812	0.721236	
2470.000000	0.666301	0.648515	0.672723	0.684142	0.770693	0.667136	0.684918	0.669930	0.721236	
2480.000000	0.715517	0.645267	0.672055	0.695766	0.753161	0.670395	0.692027	0.683911	0.721236	
2490.000000	0.726519	0.642514	0.678479	0.716398	0.796843	0.665955	0.704451	0.697438	0.721236	
2500.000000	0.719193	0.658495	0.679339	0.678741	0.798756	0.678283	0.702135	0.679040	0.721236	
2510.000000	0.719494	0.653746	0.678531	0.703758	0.787042	0.675082	0.702942	0.691145	0.721236	
2520.000000	0.714305	0.623838	0.679199	0.694145	0.809909	0.671535	0.698822	0.686672	0.721236	
2530.000000	0.742307	0.649786	0.677148	0.700832	0.799857	0.684175	0.709017	0.692504	0.721236	
2540.000000	0.740683	0.652910	0.685920	0.705320	0.798787	0.677875	0.710249	0.695620	0.721236	
