Epoch	AUC-12	AUC-13	AUC-14	AUC-15	AUC-16	AUC-Avg	AUC-Mid	AUC-Best	
1790.000000	0.636852	0.633536	0.650744	0.605806	0.555480	0.616484	0.633536	0.700105	
1800.000000	0.676212	0.668075	0.658268	0.583368	0.552116	0.627608	0.658268	0.700105	
1810.000000	0.680976	0.664592	0.638380	0.609334	0.565338	0.631724	0.638380	0.700105	
1820.000000	0.676999	0.647571	0.625055	0.580270	0.553971	0.616773	0.625055	0.700105	
1830.000000	0.690298	0.718359	0.675772	0.598699	0.562825	0.649191	0.675772	0.700105	
1840.000000	0.624971	0.665790	0.686022	0.633166	0.572412	0.636472	0.633166	0.700105	
1850.000000	0.481253	0.505595	0.602057	0.590712	0.606867	0.557297	0.590712	0.700105	
1860.000000	0.755457	0.672933	0.677558	0.537022	0.534504	0.635495	0.672933	0.700105	
1870.000000	0.758293	0.504613	0.666488	0.609522	0.572973	0.622378	0.609522	0.700105	
1880.000000	0.769465	0.760384	0.708020	0.586834	0.556189	0.676178	0.708020	0.700105	
1890.000000	0.749043	0.669419	0.664594	0.622868	0.516692	0.644523	0.664594	0.700105	
1900.000000	0.707408	0.670460	0.654186	0.608572	0.544129	0.636951	0.654186	0.700105	
1910.000000	0.735836	0.598337	0.637430	0.623934	0.503832	0.619874	0.623934	0.700105	
1920.000000	0.720258	0.510556	0.683921	0.620059	0.446396	0.596238	0.620059	0.700105	
1930.000000	0.644992	0.562950	0.577056	0.624988	0.604643	0.602926	0.604643	0.700105	
1940.000000	0.696261	0.534913	0.664018	0.617687	0.501375	0.602851	0.617687	0.700105	
1950.000000	0.673573	0.576947	0.544410	0.640408	0.535762	0.594220	0.576947	0.700105	
1960.000000	0.687942	0.477133	0.571160	0.602538	0.513901	0.570535	0.571160	0.700105	
1970.000000	0.643209	0.552591	0.578532	0.578943	0.547559	0.580166	0.578532	0.700105	
1980.000000	0.710935	0.613314	0.625324	0.588007	0.484948	0.604505	0.613314	0.700105	
1990.000000	0.691526	0.448191	0.654895	0.589620	0.500932	0.577033	0.589620	0.700105	
2000.000000	0.609925	0.571145	0.695045	0.594924	0.612665	0.616741	0.609925	0.700105	
2010.000000	0.651737	0.610587	0.580867	0.565237	0.567480	0.595182	0.580867	0.700105	
2020.000000	0.630498	0.571401	0.547456	0.618654	0.547145	0.583031	0.571401	0.700105	
2030.000000	0.770010	0.674346	0.604808	0.585943	0.430834	0.613188	0.604808	0.700105	
2040.000000	0.545655	0.626475	0.621491	0.476291	0.548557	0.563694	0.548557	0.700105	
2050.000000	0.774425	0.628641	0.712813	0.625930	0.564733	0.661308	0.628641	0.700105	
2060.000000	0.612970	0.717014	0.552967	0.607979	0.592236	0.616633	0.607979	0.700105	
2070.000000	0.817326	0.719482	0.652818	0.606709	0.534926	0.666252	0.652818	0.700105	
2080.000000	0.631180	0.674044	0.796941	0.601458	0.541672	0.649059	0.631180	0.700105	
2090.000000	0.771668	0.710951	0.650244	0.647147	0.520989	0.660200	0.650244	0.700105	
2100.000000	0.680064	0.643735	0.752164	0.637736	0.508008	0.644342	0.643735	0.700105	
2110.000000	0.762013	0.441433	0.769712	0.691163	0.532020	0.639268	0.691163	0.700105	
2120.000000	0.733649	0.662534	0.637505	0.616793	0.528963	0.635889	0.637505	0.700105	
2130.000000	0.587752	0.666992	0.687968	0.593084	0.538530	0.614865	0.593084	0.700105	
2140.000000	0.758515	0.448884	0.672479	0.665820	0.573366	0.623813	0.665820	0.700105	
2150.000000	0.742751	0.741241	0.790055	0.657466	0.548462	0.695995	0.741241	0.700105	
2160.000000	0.732865	0.586367	0.757120	0.657158	0.508357	0.648373	0.657158	0.700105	
2170.000000	0.763052	0.687736	0.582498	0.606954	0.461447	0.620337	0.606954	0.700105	
2180.000000	0.713830	0.647339	0.619962	0.664139	0.524315	0.633917	0.647339	0.700105	
2190.000000	0.522151	0.687703	0.777568	0.626519	0.533902	0.629569	0.626519	0.700105	
